State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)",Colacasia,Colacasia,FAQ,19/05/2025,3500,3500,3500
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Field Pea","Field Pea",FAQ,19/05/2025,6500,6500,6500
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Green Chilli","Green Chilly",FAQ,19/05/2025,4000,4000,4000
Telangana,"Ranga Reddy","Kukatpally(Rythu Bazar)","Yam (Ratalu)",Other,FAQ,19/05/2025,6500,6500,6500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Bottle gourd","Bottle Gourd",FAQ,19/05/2025,900,900,900
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)","Cluster beans","Cluster Beans",FAQ,19/05/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Ridgeguard(Tori),Other,FAQ,19/05/2025,3500,3500,3500
Telangana,"Ranga Reddy","Mehndipatnam(Rythu Bazar)",Tomato,Deshi,FAQ,19/05/2025,1300,1300,1300
Tripura,Dhalai,Kulai,"Indian Beans (Seam)",Other,FAQ,19/05/2025,3600,4000,3800
Tripura,Dhalai,Kulai,Potato,Local,FAQ,19/05/2025,2300,2500,2400
Tripura,Gomati,Nutanbazar,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/05/2025,3850,4000,3950
Tripura,Gomati,Nutanbazar,Ginger(Green),"Green Ginger",FAQ,19/05/2025,5850,6000,5950
Tripura,Khowai,Teliamura,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,3300,3500,3400
Tripura,Khowai,Teliamura,Fish,Katla(Big),FAQ,19/05/2025,29000,29200,29100
Tripura,Khowai,Teliamura,Potato,Jalander,FAQ,19/05/2025,1700,1900,1800
Tripura,Khowai,Teliamura,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,4000,4200,4100
Tripura,"North Tripura",Dasda,Potato,Local,FAQ,19/05/2025,1500,2000,1750
Tripura,"South District",Barpathari,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,5900,6100,6000
Tripura,"South District",Barpathari,Brinjal,Round/Long,FAQ,19/05/2025,1900,2100,2000
Tripura,"South District",Barpathari,Cowpea(Veg),"Cowpea (Veg)",FAQ,19/05/2025,3900,4100,4000
"Uttar Pradesh",Agra,Fatehabad,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,500,700,700
"Uttar Pradesh",Agra,Fatehabad,Brinjal,Round,FAQ,19/05/2025,700,900,900
"Uttar Pradesh",Agra,Fatehabad,Potato,Desi,FAQ,19/05/2025,900,1400,1400
"Uttar Pradesh",Aligarh,Charra,Onion,Red,FAQ,19/05/2025,1600,1700,1650
"Uttar Pradesh",Amethi,Sultanpur,Apple,Delicious,Medium,19/05/2025,10560,10635,10600
"Uttar Pradesh",Amethi,Sultanpur,"Banana - Green","Banana - Green",FAQ,19/05/2025,1750,1815,1780
"Uttar Pradesh",Amethi,Sultanpur,Potato,Desi,Non-FAQ,19/05/2025,980,1010,995
"Uttar Pradesh",Amroha,Amroha,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,1520,1650,1600
"Uttar Pradesh",Amroha,Amroha,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,780,900,840
"Uttar Pradesh",Amroha,Amroha,"Green Chilli","Green Chilly",FAQ,19/05/2025,1780,1950,1840
"Uttar Pradesh",Amroha,Amroha,Pomegranate,Pomogranate,Medium,19/05/2025,8000,8250,8150
"Uttar Pradesh",Amroha,Amroha,Pumpkin,Pumpkin,FAQ,19/05/2025,650,780,730
"Uttar Pradesh",Amroha,Amroha,Rice,III,FAQ,19/05/2025,3200,3250,3230
"Uttar Pradesh",Amroha,Dhanaura,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,800,1000,900
"Uttar Pradesh",Amroha,Dhanaura,Brinjal,Brinjal,FAQ,19/05/2025,800,1000,900
"Uttar Pradesh",Badaun,Badayoun,Gur(Jaggery),Red,FAQ,19/05/2025,4090,4170,4115
"Uttar Pradesh",Badaun,Badayoun,Onion,Nasik,FAQ,19/05/2025,1150,1270,1210
"Uttar Pradesh",Badaun,Badayoun,Onion,Nasik,Non-FAQ,19/05/2025,1050,1150,1100
"Uttar Pradesh",Badaun,Badayoun,Tomato,Deshi,FAQ,19/05/2025,750,870,810
"Uttar Pradesh",Badaun,Ujhani,Brinjal,Brinjal,FAQ,19/05/2025,1300,1380,1340
"Uttar Pradesh",Badaun,Ujhani,Raddish,Raddish,FAQ,19/05/2025,1350,1450,1410
"Uttar Pradesh",Badaun,Ujhani,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,1750,1850,1800
"Uttar Pradesh",Badaun,Ujhani,"Water Melon","Water Melon",Medium,19/05/2025,900,1000,950
"Uttar Pradesh",Badaun,Ujhani,Wheat,Dara,FAQ,19/05/2025,2450,2520,2485
"Uttar Pradesh",Badaun,Ujhani,Wheat,Dara,Non-FAQ,19/05/2025,2400,2450,2425
"Uttar Pradesh",Bahraich,Naanpara,Potato,Potato,FAQ,19/05/2025,1700,1800,1750
"Uttar Pradesh",Ballia,Rasda,Apple,American,Medium,19/05/2025,10910,11020,10970
"Uttar Pradesh",Ballia,Rasda,"Barley (Jau)",Dara,FAQ,19/05/2025,2220,2345,2290
"Uttar Pradesh",Ballia,Rasda,Lemon,Lemon,FAQ,19/05/2025,7165,7310,7250
"Uttar Pradesh",Ballia,Rasda,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/05/2025,2300,2410,2365
"Uttar Pradesh",Ballia,Rasda,Pumpkin,Pumpkin,FAQ,19/05/2025,720,865,790
"Uttar Pradesh",Ballia,Rasda,Rice,III,FAQ,19/05/2025,3245,3390,3310
"Uttar Pradesh",Ballia,Rasda,Tomato,Deshi,FAQ,19/05/2025,710,835,780
"Uttar Pradesh",Balrampur,Balrampur,Apple,Delicious,Medium,19/05/2025,11500,11700,11600
"Uttar Pradesh",Balrampur,Balrampur,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,1450,1685,1580
"Uttar Pradesh",Balrampur,Balrampur,Tomato,Deshi,FAQ,19/05/2025,1020,1230,1125
"Uttar Pradesh",Balrampur,Tulsipur,Apple,"Kasmir/Shimla - II",Medium,19/05/2025,11010,11050,11030
"Uttar Pradesh",Balrampur,Tulsipur,"Green Chilli","Green Chilly",FAQ,19/05/2025,2300,2370,2350
"Uttar Pradesh",Bareilly,Anwala,"Green Chilli","Green Chilly",FAQ,19/05/2025,1000,1200,1100
"Uttar Pradesh",Bareilly,Anwala,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,19/05/2025,1000,1200,1100
"Uttar Pradesh",Bareilly,Anwala,Tomato,Deshi,FAQ,19/05/2025,1000,1200,1100
"Uttar Pradesh",Bijnor,Bijnaur,Potato,Desi,FAQ,19/05/2025,1100,1160,1120
"Uttar Pradesh",Bijnor,Kiratpur,"Banana - Green","Banana - Green",FAQ,19/05/2025,1400,1500,1450
"Uttar Pradesh",Bijnor,Kiratpur,Brinjal,Brinjal,FAQ,19/05/2025,1200,1300,1250
"Uttar Pradesh",Bulandshahar,Gulavati,Cauliflower,Cauliflower,FAQ,19/05/2025,1100,1300,1200
"Uttar Pradesh",Bulandshahar,Gulavati,Colacasia,Other,FAQ,19/05/2025,1200,1400,1300
"Uttar Pradesh",Bulandshahar,Gulavati,Garlic,Desi,FAQ,19/05/2025,5100,5300,5200
"Uttar Pradesh",Bulandshahar,Gulavati,Ginger(Green),"Green Ginger",FAQ,19/05/2025,8100,8300,8200
"Uttar Pradesh",Etah,Aliganj,"Bajra(Pearl Millet/Cumbu)",Deshi,Non-FAQ,19/05/2025,2150,2155,2152
"Uttar Pradesh",Etah,Awagarh,"Green Chilli","Green Chilly",FAQ,19/05/2025,1400,1800,1500
"Uttar Pradesh",Firozabad,Sirsaganj,Brinjal,Brinjal,FAQ,19/05/2025,1000,1200,1100
"Uttar Pradesh",Hardoi,Hardoi,Potato,"Kufri Megha",FAQ,19/05/2025,1150,1220,1190
"Uttar Pradesh",Hardoi,Hardoi,Tomato,Hybrid,FAQ,19/05/2025,760,840,810
"Uttar Pradesh","Jalaun (Orai)",Ait,Wheat,Dara,FAQ,19/05/2025,2425,2511,2480
"Uttar Pradesh","Khiri (Lakhimpur)",Maigalganj,Gur(Jaggery),Pathari,FAQ,19/05/2025,3000,3080,3040
"Uttar Pradesh",Maharajganj,Anandnagar,Orange,Orange,Medium,19/05/2025,3400,4000,3700
"Uttar Pradesh",Maharajganj,Anandnagar,Wheat,Dara,FAQ,19/05/2025,2425,2450,2450
"Uttar Pradesh",Mahoba,Charkhari,Firewood,Firewood,FAQ,19/05/2025,400,400,400
"Uttar Pradesh",Mahoba,Charkhari,"White Peas","White Peas",FAQ,19/05/2025,3200,3500,3400
"Uttar Pradesh",Mainpuri,Ghiraur,Apple,Delicious,Medium,19/05/2025,11570,11770,11670
"Uttar Pradesh",Mainpuri,Ghiraur,"Green Chilli","Green Chilly",FAQ,19/05/2025,1680,1880,1780
"Uttar Pradesh",Mainpuri,Ghiraur,Lemon,Lemon,FAQ,19/05/2025,6925,7125,7025
"Uttar Pradesh",Mainpuri,Ghiraur,Mustard,Mustard,FAQ,19/05/2025,6140,6275,6200
"Uttar Pradesh",Mainpuri,Ghiraur,Tomato,Hybrid,FAQ,19/05/2025,660,860,760
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Cauliflower,Other,FAQ,19/05/2025,1400,1500,1450
"Uttar Pradesh",Mau(Maunathbhanjan),Doharighat,Onion,Red,FAQ,19/05/2025,3900,4000,3955
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,19/05/2025,1000,1200,1100
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,19/05/2025,700,1000,800
"Uttar Pradesh",Mau(Maunathbhanjan),Kopaganj,Tomato,Hybrid,FAQ,19/05/2025,500,700,600
"Uttar Pradesh",Pillibhit,Pilibhit,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,1085,1165,1125
"Uttar Pradesh",Pillibhit,Pilibhit,Brinjal,Brinjal,FAQ,19/05/2025,1338,1418,1378
"Uttar Pradesh",Pillibhit,Pilibhit,Ginger(Green),"Green Ginger",FAQ,19/05/2025,4035,4115,4075
"Uttar Pradesh",Pillibhit,Pilibhit,Lemon,Lemon,FAQ,19/05/2025,6850,6930,6890
"Uttar Pradesh",Pillibhit,Pilibhit,Papaya,Papaya,Medium,19/05/2025,2750,2840,2799
"Uttar Pradesh",Pillibhit,Pilibhit,Pumpkin,Pumpkin,FAQ,19/05/2025,1005,1095,1055
"Uttar Pradesh",Pillibhit,Pilibhit,Wheat,Dara,FAQ,19/05/2025,2455,2535,2495
"Uttar Pradesh",Prayagraj,Ajuha,Onion,Red,FAQ,19/05/2025,1160,1300,1230
"Uttar Pradesh",Prayagraj,Jasra,"Green Chilli","Green Chilly",FAQ,19/05/2025,2000,2150,2075
"Uttar Pradesh",Rampur,Tanda(Rampur),Brinjal,Other,FAQ,19/05/2025,1000,1040,1020
"Uttar Pradesh",Sambhal,Bhehjoi,Mustard,"Lohi Black",Non-FAQ,19/05/2025,5000,6000,5500
"Uttar Pradesh","Sant Kabir Nagar",Khalilabad,Onion,Red,FAQ,19/05/2025,1600,1800,1700
"Uttar Pradesh",Shamli,Kairana,Onion,Red,FAQ,19/05/2025,900,1000,950
"Uttar Pradesh",Shamli,Kairana,Potato,Desi,FAQ,19/05/2025,700,800,750
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Banana,Desi(Bontha),Small,19/05/2025,1150,1250,1200
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Wheat,Dara,FAQ,19/05/2025,2445,2455,2450
"Uttar Pradesh",Sitapur,"Hargaon (Laharpur)",Wood,Other,FAQ,19/05/2025,500,600,550
"Uttar Pradesh",Sitapur,Sitapur,"Green Chilli","Green Chilly",FAQ,19/05/2025,2200,2450,2300
"Uttar Pradesh",Sitapur,Sitapur,Pumpkin,Pumpkin,FAQ,19/05/2025,700,1050,930
"Uttar Pradesh",Sitapur,Sitapur,Rice,Common,FAQ,19/05/2025,2450,3250,3170
"Uttar Pradesh",Sitapur,Sitapur,Wheat,Dara,FAQ,19/05/2025,2400,2450,2425
Uttrakhand,Dehradoon,Rishikesh,Pomegranate,Other,Medium,19/05/2025,4000,7000,5000
Uttrakhand,Dehradoon,Vikasnagar,"Bitter gourd",Other,FAQ,19/05/2025,600,1000,1000
Uttrakhand,Haridwar,"Haridwar Union",Apple,Other,Medium,19/05/2025,8500,12000,9500
Uttrakhand,Haridwar,"Haridwar Union",Banana,Other,Medium,19/05/2025,1400,1600,1500
Uttrakhand,Haridwar,"Haridwar Union","Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,1000,1500,1200
Uttrakhand,Haridwar,"Haridwar Union","Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1500,2000,1700
Uttrakhand,Haridwar,"Haridwar Union",Lemon,Other,FAQ,19/05/2025,7000,10000,8500
Uttrakhand,Haridwar,"Haridwar Union","Mousambi(Sweet Lime)",Mousambi,Medium,19/05/2025,3500,5000,4200
Uttrakhand,Haridwar,"Haridwar Union",Pumpkin,Pumpkin,FAQ,19/05/2025,400,600,500
Uttrakhand,Haridwar,Manglaur,Banana,Other,Medium,19/05/2025,1200,1500,1300
Uttrakhand,Haridwar,Manglaur,Cucumbar(Kheera),Other,FAQ,19/05/2025,500,800,600
Uttrakhand,Haridwar,Manglaur,"Karbuja(Musk Melon)",Other,Medium,19/05/2025,900,1200,1000
Uttrakhand,Haridwar,Manglaur,Onion,Other,FAQ,19/05/2025,1200,1500,1300
Uttrakhand,Haridwar,Roorkee,Brinjal,Other,FAQ,19/05/2025,550,800,650
Uttrakhand,Haridwar,Roorkee,Onion,Other,FAQ,19/05/2025,2000,4000,3000
Uttrakhand,Haridwar,Roorkee,Tomato,Other,FAQ,19/05/2025,800,1200,1000
Uttrakhand,Nanital,Ramnagar,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,2300,2500,2400
Uttrakhand,Nanital,Ramnagar,Tinda,Other,FAQ,19/05/2025,2600,3000,2800
Uttrakhand,UdhamSinghNagar,Gadarpur,Wheat,Other,FAQ,19/05/2025,2430,2430,2430
"West Bengal",Bankura,"Indus(Bankura Sadar)",Mustard,Mustard,FAQ,19/05/2025,5700,6000,5950
"West Bengal",Bankura,"Indus(Bankura Sadar)",Paddy(Dhan)(Common),Common,FAQ,19/05/2025,2260,2320,2300
"West Bengal",Bankura,"Indus(Bankura Sadar)",Potato,Jyoti,FAQ,19/05/2025,1240,1280,1260
"West Bengal",Bankura,"Indus(Bankura Sadar)",Rice,Fine,FAQ,19/05/2025,4550,4650,4600
"West Bengal",Hooghly,Pandua,Brinjal,Round/Long,FAQ,19/05/2025,3400,3700,3600
"West Bengal",Hooghly,Sheoraphuly,"Pointed gourd (Parval)","Pointed gourd (Parval)",FAQ,19/05/2025,1400,1800,1600
"West Bengal",Malda,"English Bazar",Potato,Local,FAQ,19/05/2025,1200,1220,1210
"West Bengal",Malda,"English Bazar",Rice,Common,FAQ,19/05/2025,4100,4300,4200
"West Bengal",Malda,Samsi,Onion,Onion,FAQ,19/05/2025,1400,1700,1500
"West Bengal",Medinipur(W),Ghatal,"Green Chilli","Green Chilly",FAQ,19/05/2025,3600,3800,3700
"West Bengal",Medinipur(W),Ghatal,Potato,Jyoti,FAQ,19/05/2025,2250,2350,2300
"West Bengal",Medinipur(W),Ghatal,Pumpkin,Other,FAQ,19/05/2025,1400,1500,1450
"West Bengal",Medinipur(W),Ghatal,Rice,Common,FAQ,19/05/2025,3800,4000,3900
"West Bengal",Murshidabad,Kandi,Potato,Local,FAQ,19/05/2025,1300,1400,1350
"West Bengal",Murshidabad,Kandi,Rice,Common,FAQ,19/05/2025,3600,3800,3700
"West Bengal",Puruliya,Balarampur,Brinjal,Other,FAQ,19/05/2025,2000,2500,2200
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Brinjal,Brinjal,FAQ,19/05/2025,4200,4400,4300
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Cabbage,Cabbage,FAQ,19/05/2025,1700,1800,1750
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Rice,Common,FAQ,19/05/2025,3500,3600,3550
"West Bengal","Sounth 24 Parganas",Baruipur(Canning),Rice,"Super Fine",FAQ,19/05/2025,5450,5550,5500
"West Bengal","Uttar Dinajpur",Raiganj,Jute,TD-5,FAQ,19/05/2025,6200,6300,6250
"West Bengal","Uttar Dinajpur",Raiganj,Rice,Fine,FAQ,19/05/2025,4400,4600,4500
"Andhra Pradesh","East Godavari",Ambajipeta,Banana,"Banana - Ripe",Medium,19/05/2025,1040,2240,1640
"Andhra Pradesh","East Godavari",Ravulapelem,Banana,Chakkarakeli(White),Large,19/05/2025,2600,3700,3400
"Andhra Pradesh",Kurnool,Nandyal,Paddy(Dhan)(Common),"Sona Mahsuri",FAQ,19/05/2025,2400,2400,2400
"Andhra Pradesh",Nellore,Atmakur(SPS),Cotton,Local,FAQ,19/05/2025,7121,7600,7521
"Andhra Pradesh","West Godavari",Chintalapudi,Lemon,Lemon,FAQ,19/05/2025,1500,2200,1800
Gujarat,Amreli,Damnagar,Guar,Gwar,FAQ,19/05/2025,4250,5050,4800
Gujarat,Amreli,Savarkundla,"Green Gram (Moong)(Whole)","Green (Whole)",Non-FAQ,19/05/2025,5250,7755,6500
Gujarat,Amreli,Savarkundla,Soyabean,Soyabeen,Non-FAQ,19/05/2025,3550,3900,3750
Gujarat,Amreli,Savarkundla,Wheat,Lokwan,FAQ,19/05/2025,2250,2755,2615
Gujarat,Bharuch,Jambusar,"Bajra(Pearl Millet/Cumbu)",Other,FAQ,19/05/2025,2600,3000,2800
Gujarat,Bharuch,Jambusar,Cotton,Other,FAQ,19/05/2025,4500,5000,4700
Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,FAQ,19/05/2025,3000,3400,3200
Gujarat,Bharuch,Jambusar(Kaavi),"Arhar (Tur/Red Gram)(Whole)",Other,FAQ,19/05/2025,5600,6000,5800
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,FAQ,19/05/2025,4600,5000,4800
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,FAQ,19/05/2025,3200,3600,3400
Gujarat,Dahod,Davgadbaria(Piplod),Paddy(Dhan)(Common),Common,Non-FAQ,19/05/2025,1500,1820,1530
Gujarat,Junagarh,Mangrol,Wheat,"Rajasthan Tukdi",FAQ,19/05/2025,2575,2650,2625
Gujarat,Rajkot,Dhoraji,"Ground Nut Seed","Ground Nut Seed",FAQ,19/05/2025,5705,6000,5930
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Bottle gourd","Bottle Gourd",FAQ,19/05/2025,250,600,450
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)",Brinjal,Brinjal,FAQ,19/05/2025,500,1400,950
Gujarat,Rajkot,"Rajkot(Veg.Sub Yard)","Green Chilli","Green Chilly",FAQ,19/05/2025,1250,2500,1900
Gujarat,Sabarkantha,Khedbrahma,Wheat,Lok-1,FAQ,19/05/2025,2500,2700,2600
Gujarat,Sabarkantha,Modasa,Maize,"Hybrid Red (Cattle Feed)",Non-FAQ,19/05/2025,1800,2190,2190
Gujarat,Sabarkantha,Modasa,Soyabean,Yellow,Non-FAQ,19/05/2025,4000,4140,4140
Gujarat,Sabarkantha,Modasa(Tintoi),Wheat,Lokwan,FAQ,19/05/2025,2350,2625,2625
Gujarat,Surat,Mahuva(Anaval),Mango,Other,Medium,19/05/2025,850,1000,900
Gujarat,Surat,Surat,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,1500,4000,2750
Gujarat,Surat,Surat,"Bitter gourd",Other,FAQ,19/05/2025,2500,5000,3750
Gujarat,Surat,Surat,Capsicum,Other,FAQ,19/05/2025,2500,3500,3000
Gujarat,Surat,Surat,Carrot,Other,FAQ,19/05/2025,1000,2000,1500
Gujarat,Surat,Surat,"Green Chilli",Other,FAQ,19/05/2025,2500,5000,3750
Gujarat,Surat,Surat,"Mango (Raw-Ripe)",Other,FAQ,19/05/2025,3000,7000,5000
Gujarat,Surat,Surat,"Papaya (Raw)",Other,FAQ,19/05/2025,500,1300,900
Gujarat,Surat,Surat,"Peas cod",Other,FAQ,19/05/2025,8000,11000,9500
Gujarat,Surat,Surat,Potato,Other,FAQ,19/05/2025,700,2000,1350
Gujarat,Surat,Surat,"Sponge gourd",Other,FAQ,19/05/2025,1000,3000,2000
Gujarat,Surat,Surat,"Yam (Ratalu)",Other,FAQ,19/05/2025,4500,7000,5750
Gujarat,Surendranagar,Dhragradhra,Soanf,Soanf,FAQ,19/05/2025,6675,8340,7500
Gujarat,Surendranagar,Vadhvan,Apple,Apple,Medium,19/05/2025,17500,21500,19500
Gujarat,Surendranagar,Vadhvan,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,2000,2500,2250
Gujarat,Surendranagar,Vadhvan,Cabbage,Cabbage,FAQ,19/05/2025,1000,1500,1250
Gujarat,Surendranagar,Vadhvan,Coriander(Leaves),Coriander,FAQ,19/05/2025,3500,4000,3750
Gujarat,Surendranagar,Vadhvan,"Water Melon","Water Melon",Medium,19/05/2025,500,750,625
Gujarat,Vadodara(Baroda),Padra,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,2500,3500,3000
Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,FAQ,19/05/2025,2500,3000,2750
Gujarat,Vadodara(Baroda),Padra,Spinach,Other,FAQ,19/05/2025,700,800,750
Gujarat,Vadodara(Baroda),Padra,Tomato,Other,FAQ,19/05/2025,1400,1600,1500
Haryana,Gurgaon,Gurgaon,Onion,Other,Non-FAQ,19/05/2025,800,1000,900
Haryana,Hissar,Barwala(Hisar),"Bitter gourd",Other,FAQ,19/05/2025,1500,2000,1800
Haryana,Hissar,Hansi,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,2000,3000,2500
Haryana,Hissar,Hansi,Cabbage,Other,FAQ,19/05/2025,400,600,500
Haryana,Hissar,Hansi,Capsicum,Other,FAQ,19/05/2025,2000,3000,2500
Haryana,Hissar,Hansi,Lemon,Other,FAQ,19/05/2025,8000,12000,10000
Haryana,Hissar,Hansi,Mango,Other,Medium,19/05/2025,5000,10000,8000
Haryana,Hissar,Hansi,Pumpkin,Other,FAQ,19/05/2025,600,1000,800
Haryana,Hissar,Hansi,Ridgeguard(Tori),Other,FAQ,19/05/2025,3000,4000,3500
Haryana,Hissar,Uklana,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,1500,1500,1500
Haryana,Hissar,Uklana,Brinjal,Other,FAQ,19/05/2025,800,1000,1000
Haryana,Hissar,Uklana,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,600,700,700
Haryana,Hissar,Uklana,Mango,Other,Medium,19/05/2025,5000,5000,5000
Haryana,Hissar,Uklana,Potato,Potato,FAQ,19/05/2025,900,900,900
Haryana,Kaithal,Dhand,Banana,Other,Medium,19/05/2025,3000,4000,3800
Haryana,Kurukshetra,Pehowa,Onion,Other,FAQ,19/05/2025,900,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,2500,2500,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Lemon,Lemon,FAQ,19/05/2025,6000,9000,8000
Haryana,Mahendragarh-Narnaul,Narnaul,Mango,Other,Medium,19/05/2025,3000,5000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,"Mousambi(Sweet Lime)",Mousambi,Medium,19/05/2025,3000,3500,3500
Haryana,Mahendragarh-Narnaul,Narnaul,"Sponge gourd","Sponge gourd",FAQ,19/05/2025,1500,2500,2000
Haryana,Mahendragarh-Narnaul,Narnaul,"Water Melon","Water Melon",Medium,19/05/2025,500,800,600
Haryana,Mewat,Tauru,Onion,Nasik,FAQ,19/05/2025,1500,1500,1500
Haryana,Mewat,Tauru,Potato,Local,FAQ,19/05/2025,1200,1200,1200
Haryana,Mewat,Tauru,Ridgeguard(Tori),Other,FAQ,19/05/2025,1500,1500,1500
Haryana,Mewat,Tauru,Tomato,Deshi,FAQ,19/05/2025,1000,1000,1000
Haryana,Panchkula,Panchkul(Kalka),Tomato,Other,FAQ,19/05/2025,1500,2500,2000
Haryana,Panipat,Panipat,Banana,Other,Medium,19/05/2025,2200,2400,2300
Haryana,Panipat,Panipat,Cabbage,Other,FAQ,19/05/2025,400,1000,700
Haryana,Panipat,Panipat,Cucumbar(Kheera),Other,FAQ,19/05/2025,500,1500,1000
Haryana,Panipat,Samalkha,Cabbage,Cabbage,FAQ,19/05/2025,500,500,500
Haryana,Panipat,Samalkha,Capsicum,Capsicum,FAQ,19/05/2025,1500,1500,1500
Haryana,Panipat,Samalkha,Pumpkin,Pumpkin,FAQ,19/05/2025,500,500,500
Haryana,Rewari,Kosli,"Bottle gourd","Bottle Gourd",FAQ,19/05/2025,1000,1000,1000
Haryana,Sirsa,kalanwali,Banana,Other,Medium,19/05/2025,2500,3200,2500
Haryana,Sonipat,Ganaur,"Bitter gourd","Bitter Gourd",FAQ,19/05/2025,1800,2000,1800
Haryana,Sonipat,Ganaur,Cauliflower,Other,FAQ,19/05/2025,2400,2500,2400
Haryana,Sonipat,Ganaur,Onion,Onion,FAQ,19/05/2025,1800,2000,1800
Haryana,Sonipat,Ganaur,Tomato,Tomato,FAQ,19/05/2025,700,800,700
Haryana,"Yamuna Nagar",Radaur,"Bhindi(Ladies Finger)",Other,FAQ,19/05/2025,1500,2000,1800
Haryana,"Yamuna Nagar",Radaur,Brinjal,Other,FAQ,19/05/2025,800,1000,900
Haryana,"Yamuna Nagar",Radaur,Tomato,Other,FAQ,19/05/2025,600,800,700
Haryana,"Yamuna Nagar",Sadhaura,Colacasia,Colacasia,FAQ,19/05/2025,2500,3000,2800
Haryana,"Yamuna Nagar",Sadhaura,Mango,Other,Medium,19/05/2025,4000,5000,4500
Haryana,"Yamuna Nagar",Sadhaura,"Sponge gourd",Other,FAQ,19/05/2025,1000,1200,1100
"Himachal Pradesh",Chamba,Chamba,Banana,Other,Medium,19/05/2025,4500,5000,4750
"Himachal Pradesh",Chamba,Chamba,Spinach,Other,FAQ,19/05/2025,2500,3000,2750
"Himachal Pradesh",Hamirpur,Hamirpur,"Bitter gourd",Other,FAQ,19/05/2025,3000,3000,3000
"Himachal Pradesh",Hamirpur,Hamirpur,Cabbage,Other,FAQ,19/05/2025,1000,1000,1000
"Himachal Pradesh",Hamirpur,Hamirpur,Ginger(Green),Other,FAQ,19/05/2025,7000,8000,7500
"Himachal Pradesh",Hamirpur,Hamirpur,"Peas Wet",Other,FAQ,19/05/2025,8000,8000,8000
"Himachal Pradesh",Hamirpur,Hamirpur,"Sponge gourd",Other,FAQ,19/05/2025,2500,3000,2800
"Himachal Pradesh",Kangra,Dharamshala,"Bhindi(Ladies Finger)",Bhindi,FAQ,19/05/2025,3200,3500,3350
"Himachal Pradesh",Kangra,Dharamshala,"Bitter gourd",Other,FAQ,19/05/2025,2800,3000,2900
"Himachal Pradesh",Kangra,Dharamshala,Brinjal,Other,FAQ,19/05/2025,1800,2000,1900
"Himachal Pradesh",Kangra,Dharamshala,Cabbage,Other,FAQ,19/05/2025,1000,1200,1100
"Himachal Pradesh",Kangra,Dharamshala,Cauliflower,Other,FAQ,19/05/2025,5000,5500,5250
